onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.004304	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
42.190278	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
58.539516000000006	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
90.82135699999998	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
110.175766	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
121.52613999999998	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
137.87751200000002	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
148.276406	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
166.613043	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
185.962617	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
196.360224	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
226.581015	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
271.653059	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
311.811521	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
332.090884	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
346.439103	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
361.835861	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
395.9303	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
435.980863	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
461.264966	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
81.88758100000003	1.5	b_minus	n/a	0.0	n/a	-1.3536903354793526	0.35025571659935256	face	body	house
161.679196	1.5	b_minus	n/a	0.0	n/a	-0.8628643163422263	0.4194296974622263	face	body	house
219.64931600000003	1.5	b_minus	n/a	0.0	n/a	-1.5593348277180443	1.3623002088380445	face	body	house
252.856728	1.5	b_minus	n/a	0.0	n/a	-0.6652861296643771	0.5766675107843771	face	body	house
256.789109	1.5	b_minus	n/a	0.0	n/a	-0.2719047025207632	0.2309891236407632	face	body	house
289.997425	1.5	b_minus	n/a	1.0	n/a	1.9011831254224267	0.0788906332975732	face	body	house
324.20920099999995	1.5	b_minus	n/a	1.0	540.932	1.8147230814631368	-0.9454140141991374	face	body	house
382.117007	1.5	b_minus	n/a	0.0	n/a	-1.8581491176249771	0.2387217206483372	face	body	house
408.28487	1.5	b_minus	n/a	0.0	n/a	-1.5867239719227215	0.8722525306801999	face	body	house
423.099839	1.5	b_minus	n/a	1.0	n/a	1.3226626468855651	0.3610465323949253	face	body	house
20.491123	1.5	b_plus	n/a	0.0	n/a	-0.9628192954793526	-0.040615323400647406	face	body	house
66.005676	1.5	b_plus	n/a	1.0	n/a	1.7351647045206473	-0.1785993234006473	face	body	house
96.289327	1.5	b_plus	n/a	1.0	n/a	0.6123104069206474	0.07065497419935242	face	body	house
114.642239	1.5	b_plus	n/a	1.0	445.426	-0.03183485976735253	0.3304162408873524	face	body	house
126.992744	1.5	b_plus	n/a	1.0	456.572	0.04546257223520748	0.08398984888479248	face	body	house
173.079142	1.5	b_plus	n/a	1.0	402.119	2.180923067126053	-2.1258873884060536	face	body	house
317.278426	1.5	b_plus	n/a	0.0	n/a	-1.6724287807395437	-0.3052789071964563	face	body	house
336.55766	1.5	b_plus	n/a	1.0	399.556	1.246910111664076	-0.11902488092871595	face	body	house
401.39697	1.5	b_plus	n/a	1.0	446.272	1.4478227664836725	-0.9534766515329142	face	body	house
465.73183	1.5	b_plus	n/a	0.0	n/a	-1.720220423124235	-0.06419067287023125	face	body	house
46.657443	1.5	c_minus	n/a	1.0	n/a	0.7907807045206474	0.2057846765993525	face	body	house
144.343524	1.5	c_minus	n/a	0.0	n/a	-3.2921840987422266	1.7287494798622265	face	body	house
152.743223	1.5	c_minus	n/a	0.0	n/a	0.4367044809121928	-1.126539099792193	face	body	house
190.428624	1.5	c_minus	n/a	0.0	n/a	-1.2112578717053657	0.9058072528253658	face	body	house
200.827458	1.5	c_minus	n/a	0.0	n/a	0.1869933336677692	-0.32331499254776913	face	body	house
233.04775	1.5	c_minus	n/a	0.0	n/a	-1.1162110940077965	1.0543061775277962	face	body	house
279.119552	1.5	c_minus	n/a	1.0	n/a	2.055335948669084	-0.08449749849308416	face	body	house
353.9060120000001	1.5	c_minus	n/a	0.0	n/a	-0.9661165568809084	-0.1686379116144516	face	body	house
367.302199	1.5	c_minus	n/a	0.0	n/a	0.15757637588883425	-0.6587917285995927	face	body	house
440.447756	1.5	c_minus	n/a	1.0	481.42800000000005	-0.35988927531283194	2.137431133547298	face	body	house
24.424221	1.5	c_plus	n/a	1.0	n/a	1.0371807045206474	-0.040615323400647406	face	body	house
33.308249	1.5	c_plus	n/a	1.0	n/a	0.4771807045206474	-0.040615323400647406	face	body	house
206.767095	1.5	c_plus	n/a	1.0	753.7810000000002	2.064706209932771	-1.8745408288127712	face	body	house
238.975477	1.5	c_plus	n/a	1.0	742.6080000000002	1.5751913340779098	-1.4934419529579102	face	body	house
264.721015	1.5	c_plus	n/a	0.0	n/a	-1.286094618474157	-0.6798590404058431	face	body	house
299.879447	1.5	c_plus	n/a	0.0	n/a	-1.6752273743201913	0.8082843778401915	face	body	house
371.236675	1.5	c_plus	n/a	1.0	470.628	1.7781460402493652	-0.16152434527336498	face	body	house
386.049518	1.5	c_plus	n/a	1.0	659.566	0.8032054522412831	-0.09381529302464328	face	body	house
413.217517	1.5	c_plus	n/a	1.0	738.8510000000001	0.3742315935177271	-0.06402331003520552	face	body	house
454.332187	1.5	c_plus	n/a	0.0	n/a	-1.5921577156138893	-0.2732740262266013	face	body	house
28.874524	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
36.758322	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
54.10682	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
73.453914	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
102.743341	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
118.092698	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
133.44591100000002	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
178.52958999999996	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
215.216262	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
245.425004	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
285.564686	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
296.447294	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
327.657557	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
