onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.002707	1.5	b_minus	n/a	0.0	n/a	-0.9583954154062256	-0.04793283862306101	house	face	body
23.990871	1.5	b_minus	n/a	0.0	n/a	-0.3983954154062255	-0.04793283862306101	house	face	body
44.938392	1.5	b_minus	n/a	0.0	n/a	-0.15199541540622558	-0.04793283862306101	house	face	body
97.77114	1.5	b_minus	n/a	0.0	n/a	-0.04357941540622552	-0.04793283862306101	house	face	body
112.730255	1.5	b_minus	n/a	1.0	1219.85300001	2.1431534392344145	-0.18696265326370115	house	face	body
245.328964	1.5	b_minus	n/a	0.0	n/a	-2.557539049954768	1.4147191735254805	house	face	body
265.274646	1.5	b_minus	n/a	0.0	n/a	-1.8895895062078607	1.383204938322574	house	face	body
276.234128	1.5	b_minus	n/a	1.0	1027.91099998	1.1918791846410548	0.5817677832330187	house	face	body
346.0356700000001	1.5	b_minus	n/a	0.0	n/a	-1.919947054129444	0.6968078977376356	house	face	body
350.015879	1.5	b_minus	n/a	1.0	1114.21299999	1.1785218635555583	0.27975308537564564	house	face	body
104.750917	1.5	b_plus	n/a	0.0	n/a	-0.20666294155022552	-0.7996653124790609	house	face	body
135.660524	1.5	b_plus	n/a	1.0	909.748999978	0.8945293291322958	0.6591424168384177	house	face	body
191.497836	1.5	b_plus	n/a	0.0	n/a	-0.6649259272379984	-0.6550023267912883	house	face	body
213.420869	1.5	b_plus	n/a	1.0	960.026000009	2.2067946298141816	-0.7911068838434682	house	face	body
233.365031	1.5	b_plus	n/a	1.0	873.1009999989999	0.4511366112923737	0.1682221746783396	house	face	body
250.307909	1.5	b_plus	n/a	1.0	947.2810000239999	1.447981176737126	-1.1790071331664127	house	face	body
286.201175	1.5	b_plus	n/a	1.0	897.8839999999999	0.7993006713728407	-0.6844959144581273	house	face	body
302.1443240000001	1.5	b_plus	n/a	1.0	642.621000001	0.12959698343254206	-0.08262671264646862	house	face	body
332.071742	1.5	b_plus	n/a	1.0	586.252999987	0.031045496733122326	-0.013922399843650554	house	face	body
378.946072	1.5	b_plus	n/a	0.0	n/a	-1.975235239977032	-0.020774419648001016	house	face	body
68.860936	1.5	c_minus	n/a	0.0	n/a	-0.7532114154062256	-0.25311683862306106	house	face	body
86.805666	1.5	c_minus	n/a	1.0	1065.902	1.2128251669937744	0.3408465789769391	house	face	body
147.62521999999996	1.5	c_minus	n/a	0.0	n/a	-2.4768843814985178	1.1569561274692308	house	face	body
154.605537	1.5	c_minus	n/a	1.0	508.510000014	2.3438232605248497	-0.9281355145541362	house	face	body
167.571114	1.5	c_minus	n/a	0.0	n/a	-2.234661656517955	0.8540204424886683	house	face	body
204.441691	1.5	c_minus	n/a	0.0	n/a	-0.10197824362157322	-0.5090477128077133	house	face	body
224.38574900000003	1.5	c_minus	n/a	0.0	n/a	-1.153671901343812	0.8812766582585257	house	face	body
269.254386	1.5	c_minus	n/a	0.0	n/a	-0.8318710636452077	0.7084733344312811	house	face	body
295.164936	1.5	c_minus	n/a	0.0	n/a	-0.2778881462138248	0.22004932310329656	house	face	body
362.981498	1.5	c_minus	n/a	1.0	1085.56899998	0.8985727213446458	1.0724343742303208	house	face	body
31.971441	1.5	c_plus	n/a	1.0	980.144000024	1.0416045845937745	-0.04793283862306101	house	face	body
48.916896	1.5	c_plus	n/a	1.0	517.247999989	0.4816045845937744	-0.04793283862306101	house	face	body
60.880952	1.5	c_plus	n/a	0.0	n/a	-1.7647954154062255	-0.04793283862306101	house	face	body
75.84021899999998	1.5	c_plus	n/a	1.0	495.926000003	1.6918855445937746	-0.4930297986230611	house	face	body
123.696076	1.5	c_plus	n/a	1.0	704.232999991	0.11184468084977432	0.41210802512093897	house	face	body
177.551267	1.5	c_plus	n/a	1.0	n/a	1.4683306844592643	-1.241335316088551	house	face	body
186.517325	1.5	c_plus	n/a	0.0	n/a	-1.33063593146541	-0.5730299287078767	house	face	body
196.477639	1.5	c_plus	n/a	1.0	836.936000001	1.4378187575277332	-0.2789755582603796	house	face	body
317.1070890000001	1.5	c_plus	n/a	1.0	912.0239999839999	2.073762328876445	-1.5674151434552104	house	face	body
383.925583	1.5	c_plus	n/a	0.0	n/a	-1.5441481645023392	-0.2366028961687183	house	face	body
38.458365	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
53.401594	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
79.325213	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
92.29065899999998	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
117.215505	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
129.180787	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
139.14524699999998	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
160.090227	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
183.038977	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
199.962763	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
218.905374	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
238.849478	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
258.79190700000004	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
280.718949	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
290.6857990000001	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
308.627905	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
326.591576	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
340.55619900000005	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
355.500835	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
372.46616	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
