onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.004386	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
66.734973	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
82.02829	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
110.206384	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
121.571256	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
135.931603	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
187.750871	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
202.113076	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
219.406778	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
239.609436	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
258.90447200000006	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
271.267983	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
295.3798720000001	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
305.7404180000001	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
328.037198	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
339.402372	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
355.693146	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
384.801067	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
443.51902800000005	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
455.815121	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
46.077235	1.5	b_minus	n/a	0.0	n/a	-1.520316593510106	0.5204085436002641	house	face	body
51.987655	1.5	b_minus	n/a	0.0	n/a	-0.6467165935101059	0.206808543600264	house	face	body
97.390271	1.5	b_minus	n/a	0.0	n/a	0.2968688912898944	-0.4903769411997363	house	face	body
102.298764	1.5	b_minus	n/a	0.0	n/a	0.1528450198018942	-0.23793706971173603	house	face	body
163.07148600000005	1.5	b_minus	n/a	1.0	1011.655	0.5493873872083835	1.4132236028817746	house	face	body
234.700282	1.5	b_minus	n/a	0.0	n/a	-1.7360468419939703	0.5996471696841283	house	face	body
