onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.002039	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
67.71465	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
82.004935	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
107.180884	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
119.543841	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
134.905849	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
197.709224	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
214.06964900000003	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
229.366309	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
245.569222	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
261.860358	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
275.220153	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
308.321507	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
319.682425	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
335.9725279999999	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
344.3368220000001	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
362.628445	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
394.73019	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
456.432	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
471.72189	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
47.064002	1.5	b_minus	n/a	0.0	n/a	-1.520316593510106	0.5204085436002641	house	face	body
53.972067	1.5	b_minus	n/a	0.0	n/a	-0.6467165935101059	0.206808543600264	house	face	body
94.366562	1.5	b_minus	n/a	0.0	n/a	0.2968688912898944	-0.4903769411997363	house	face	body
99.273751	1.5	b_minus	n/a	0.0	n/a	0.1528450198018942	-0.23793706971173603	house	face	body
172.035732	1.5	b_minus	n/a	1.0	852.2800000010001	0.5493873872083835	1.4132236028817746	house	face	body
240.662962	1.5	b_minus	n/a	0.0	n/a	-1.7360468419939703	0.5996471696841283	house	face	body
297.4858270000001	1.5	b_minus	n/a	1.0	892.524999997	0.8710462210471436	0.6289894151870143	house	face	body
388.822787	1.5	b_minus	n/a	0.0	n/a	-2.0007897649498223	0.6608569369433401	house	face	body
416.018723	1.5	b_minus	n/a	0.0	n/a	-1.4789878546293689	0.8894689023570056	house	face	body
447.593917	1.5	b_minus	n/a	1.0	876.0039999989999	1.3714680515974182	0.36919510145323065	house	face	body
19.481367000000002	1.5	b_plus	n/a	1.0	878.1099999989999	1.039683406489894	-0.03959145639973595	house	face	body
74.167997	1.5	b_plus	n/a	1.0	896.461999998	1.1776674064898942	-0.7375754563997361	house	face	body
87.458606	1.5	b_plus	n/a	0.0	n/a	-2.0968746735101065	0.2905666236002644	house	face	body
141.36121599999998	1.5	b_plus	n/a	1.0	881.848000013	2.789838994237734	-1.5845630441475758	house	face	body
249.02294	1.5	b_plus	n/a	1.0	836.1610000080002	0.7313188995431977	-0.20094598945303974	house	face	body
325.13527	1.5	b_plus	n/a	1.0	870.3000000039999	0.5824910545638347	-0.3490754820736767	house	face	body
339.426762	1.5	b_plus	n/a	0.0	n/a	-2.0254535112789798	0.1282078552251371	house	face	body
350.790793	1.5	b_plus	n/a	1.0	942.4499999960001	2.287499836622159	-1.122236433235361	house	face	body
404.183858	1.5	b_plus	n/a	1.0	896.5779999939999	1.148367452357372	-0.6356000628166925	house	face	body
476.1743	1.5	b_plus	n/a	0.0	n/a	-1.7421608200841956	-0.03217003646741691	house	face	body
112.634574	1.5	c_minus	n/a	0.0	n/a	-1.3831311087101057	0.3832230588002639	house	face	body
126.997762	1.5	c_minus	n/a	0.0	n/a	0.210421148313894	-0.6503291982237358	house	face	body
204.163122	1.5	c_minus	n/a	0.0	n/a	-2.5523963868960045	2.3588883369861624	house	face	body
219.523682	1.5	c_minus	n/a	1.0	859.577000004	2.3507329816962015	-0.4358250316060439	house	face	body
232.820039	1.5	c_minus	n/a	1.0	869.8539999980002	-0.23764254253486303	1.080253532625021	house	face	body
266.313196	1.5	c_minus	n/a	0.0	n/a	-2.3143533557369853	0.6851536834271432	house	face	body
284.673696	1.5	c_minus	n/a	0.0	n/a	0.32216781795711985	-1.0389641817229618	house	face	body
313.774946	1.5	c_minus	n/a	0.0	n/a	0.16236596547741028	-0.4777048734838921	house	face	body
371.083753	1.5	c_minus	n/a	0.0	n/a	-0.38131131043351424	0.2426136829611508	house	face	body
461.885577	1.5	c_minus	n/a	1.0	859.68399999	-0.4005690113019525	2.339593547264601	house	face	body
28.319742	1.5	c_plus	n/a	1.0	941.708000007	1.039683406489894	-0.03959145639973595	house	face	body
42.15659	1.5	c_plus	n/a	0.0	n/a	-1.520316593510106	-0.03959145639973595	house	face	body
58.879479	1.5	c_plus	n/a	1.0	868.326999998	1.3532834064898942	-0.03959145639973595	house	face	body
158.199021	1.5	c_plus	n/a	1.0	884.467999998	1.318830399580454	-0.7407544494902959	house	face	body
186.871631	1.5	c_plus	n/a	1.0	852.667999986	0.6025080834497404	-0.3481031733595824	house	face	body
288.579551	1.5	c_plus	n/a	0.0	n/a	-0.23992496558793314	-1.6480853819219088	house	face	body
377.98867	1.5	c_plus	n/a	1.0	1051.47100001	2.083710531219749	-0.9143835920735914	house	face	body
421.924419	1.5	c_plus	n/a	1.0	894.9680000019998	0.9390553413710304	-0.4244999960962321	house	face	body
437.760436	1.5	c_plus	n/a	1.0	866.434000005	0.435407057837594	-0.2089512138661943	house	face	body
481.083329	1.5	c_plus	n/a	0.0	n/a	-1.539656832953684	-0.3606511036484117	house	face	body
24.911620000000006	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
36.749585	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
64.308974	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
77.59826899999999	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
151.792278	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
166.62882	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
178.465767	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
193.301509	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
222.95687200000003	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
236.255304	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
256.45250699999997	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
300.915117	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
330.5656140000001	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
356.221946	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
385.41767	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
408.609386	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
431.353966	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
442.188581	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
452.024295	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
466.3154990000001	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
