onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.003828	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
52.135261	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
69.46118100000001	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
84.706194	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
106.031978	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
119.355577	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
136.680613	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
148.06815	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
168.36955	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
191.689908	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
206.065992	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
237.234451	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
277.239009	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
311.342552	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
339.5831560000001	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
360.906846	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
369.291664	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
412.318656	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
463.28491900000006	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
489.521499	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
79.785263	1.5	b_minus	n/a	0.0	n/a	-1.3536903354793526	0.35025571659935256	face	body	house
161.44796599999995	1.5	b_minus	n/a	0.0	n/a	-0.8628643163422263	0.4194296974622263	face	body	house
230.313148	1.5	b_minus	n/a	0.0	n/a	-1.5593348277180443	1.3623002088380445	face	body	house
258.476575	1.5	b_minus	n/a	0.0	n/a	-0.6652861296643771	0.5766675107843771	face	body	house
266.397346	1.5	b_minus	n/a	0.0	n/a	-0.2719047025207632	0.2309891236407632	face	body	house
293.561665	1.5	b_minus	n/a	1.0	893.512999997	1.9011831254224267	0.0788906332975732	face	body	house
324.722399	1.5	b_minus	n/a	1.0	912.6189999889999	1.8147230814631368	-0.9454140141991374	face	body	house
390.535362	1.5	b_minus	n/a	0.0	n/a	-1.8581491176249771	0.2387217206483372	face	body	house
429.642961	1.5	b_minus	n/a	0.0	n/a	-1.5867239719227215	0.8722525306801999	face	body	house
450.424075	1.5	b_minus	n/a	1.0	947.551999992	1.3226626468855651	0.3610465323949253	face	body	house
22.487947	1.5	b_plus	n/a	0.0	n/a	-0.9628192954793526	-0.040615323400647406	face	body	house
72.921642	1.5	b_plus	n/a	1.0	920.1540000010001	1.7351647045206473	-0.1785993234006473	face	body	house
88.168497	1.5	b_plus	n/a	1.0	654.550000001	0.6123104069206474	0.07065497419935242	face	body	house
111.492066	1.5	b_plus	n/a	1.0	579.518999992	-0.03183485976735253	0.3304162408873524	face	body	house
123.816567	1.5	b_plus	n/a	1.0	558.741000001	0.04546257223520748	0.08398984888479248	face	body	house
175.83108	1.5	b_plus	n/a	1.0	837.060999993	2.180923067126053	-2.1258873884060536	face	body	house
317.80216	1.5	b_plus	n/a	0.0	n/a	-1.6724287807395437	-0.3052789071964563	face	body	house
