onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.003483	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
43.345012	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
67.764882	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
92.151689	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
109.576244	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
124.99922	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
137.432456	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
147.88321499999995	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
169.296633	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
195.717054	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
207.167653	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
232.516469	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
275.801935	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
312.123535	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
331.51113	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
349.927492	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
364.371536	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
405.655403	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
451.920332	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
477.302592	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
86.18562800000002	1.5	b_minus	n/a	0.0	n/a	-1.3536903354793526	0.35025571659935256	face	body	house
160.33084499999995	1.5	b_minus	n/a	0.0	n/a	-0.8628643163422263	0.4194296974622263	face	body	house
227.552431	1.5	b_minus	n/a	0.0	n/a	-1.5593348277180443	1.3623002088380445	face	body	house
256.90551600000003	1.5	b_minus	n/a	0.0	n/a	-0.6652861296643771	0.5766675107843771	face	body	house
261.870138	1.5	b_minus	n/a	0.0	n/a	-0.2719047025207632	0.2309891236407632	face	body	house
292.223119	1.5	b_minus	n/a	1.0	970.954	1.9011831254224267	0.0788906332975732	face	body	house
322.572185	1.5	b_minus	n/a	1.0	902.993	1.8147230814631368	-0.9454140141991374	face	body	house
387.753126	1.5	b_minus	n/a	0.0	n/a	-1.8581491176249771	0.2387217206483372	face	body	house
421.077806	1.5	b_minus	n/a	0.0	n/a	-1.5867239719227215	0.8722525306801999	face	body	house
442.982534	1.5	b_minus	n/a	1.0	924.657	1.3226626468855651	0.3610465323949253	face	body	house
21.499299	1.5	b_plus	n/a	0.0	n/a	-0.9628192954793526	-0.040615323400647406	face	body	house
73.247996	1.5	b_plus	n/a	1.0	1048.759	1.7351647045206473	-0.1785993234006473	face	body	house
96.635052	1.5	b_plus	n/a	1.0	865.837	0.6123104069206474	0.07065497419935242	face	body	house
116.059294	1.5	b_plus	n/a	1.0	838.9110000000002	-0.03183485976735253	0.3304162408873524	face	body	house
128.482282	1.5	b_plus	n/a	1.0	722.086	0.04546257223520748	0.08398984888479248	face	body	house
173.780055	1.5	b_plus	n/a	1.0	851.944	2.180923067126053	-2.1258873884060536	face	body	house
316.604806	1.5	b_plus	n/a	0.0	n/a	-1.6724287807395437	-0.3052789071964563	face	body	house
337.993766	1.5	b_plus	n/a	1.0	904.432	1.246910111664076	-0.11902488092871595	face	body	house
410.138287	1.5	b_plus	n/a	1.0	865.576	1.4478227664836725	-0.9534766515329142	face	body	house
484.784005	1.5	b_plus	n/a	0.0	n/a	-1.720220423124235	-0.06419067287023125	face	body	house
49.828063	1.5	c_minus	n/a	1.0	869.003	0.7907807045206474	0.2057846765993525	face	body	house
140.914706	1.5	c_minus	n/a	0.0	n/a	-3.2921840987422266	1.7287494798622265	face	body	house
151.366387	1.5	c_minus	n/a	0.0	n/a	0.4367044809121928	-1.126539099792193	face	body	house
201.199942	1.5	c_minus	n/a	0.0	n/a	-1.2112578717053657	0.9058072528253658	face	body	house
