onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.002032	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
73.44075	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
89.922501	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
111.388819	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
121.873417	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
134.364514	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
180.78139	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
195.27078	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
216.74833	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
240.236349	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
258.719406	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
272.21002400000003	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
302.662036	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
312.141065	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
331.618451	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
345.100129	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
366.581572	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
394.052594	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
451.472661	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
468.948415	1.5	A	n/a	0.0	n/a	n/a	n/a	house	face	body
48.47493400000001	1.5	b_minus	n/a	0.0	n/a	-1.520316593510106	0.5204085436002641	house	face	body
56.467739	1.5	b_minus	n/a	0.0	n/a	-0.6467165935101059	0.206808543600264	house	face	body
99.40722	1.5	b_minus	n/a	0.0	n/a	0.2968688912898944	-0.4903769411997363	house	face	body
105.398262	1.5	b_minus	n/a	0.0	n/a	0.1528450198018942	-0.23793706971173603	house	face	body
160.814257	1.5	b_minus	n/a	1.0	906.5769999810001	0.5493873872083835	1.4132236028817746	house	face	body
233.240798	1.5	b_minus	n/a	0.0	n/a	-1.7360468419939703	0.5996471696841283	house	face	body
291.680263	1.5	b_minus	n/a	1.0	930.627000018	0.8710462210471436	0.6289894151870143	house	face	body
387.055968	1.5	b_minus	n/a	0.0	n/a	-2.0007897649498223	0.6608569369433401	house	face	body
407.535999	1.5	b_minus	n/a	0.0	n/a	-1.4789878546293689	0.8894689023570056	house	face	body
439.498005	1.5	b_minus	n/a	1.0	868.6380000089999	1.3714680515974182	0.36919510145323065	house	face	body
18.505896	1.5	b_plus	n/a	1.0	992.5330000060001	1.039683406489894	-0.03959145639973595	house	face	body
78.932896	1.5	b_plus	n/a	1.0	398.32200002300004	1.1776674064898942	-0.7375754563997361	house	face	body
94.417631	1.5	b_plus	n/a	0.0	n/a	-2.0968746735101065	0.2905666236002644	house	face	body
141.858994	1.5	b_plus	n/a	1.0	956.719000003	2.789838994237734	-1.5845630441475758	house	face	body
245.73379	1.5	b_plus	n/a	1.0	845.7319999810001	0.7313188995431977	-0.20094598945303974	house	face	body
316.63466	1.5	b_plus	n/a	1.0	838.085999998	0.5824910545638347	-0.3490754820736767	house	face	body
337.110036	1.5	b_plus	n/a	0.0	n/a	-2.0254535112789798	0.1282078552251371	house	face	body
352.597322	1.5	b_plus	n/a	1.0	857.4690000039999	2.287499836622159	-1.122236433235361	house	face	body
398.545479	1.5	b_plus	n/a	1.0	429.563000012	1.148367452357372	-0.6356000628166925	house	face	body
474.444188	1.5	b_plus	n/a	0.0	n/a	-1.7421608200841956	-0.03217003646741691	house	face	body
115.881707	1.5	c_minus	n/a	0.0	n/a	-1.3831311087101057	0.3832230588002639	house	face	body
126.369262	1.5	c_minus	n/a	0.0	n/a	0.210421148313894	-0.6503291982237358	house	face	body
187.279694	1.5	c_minus	n/a	0.0	n/a	-2.5523963868960045	2.3588883369861624	house	face	body
201.763882	1.5	c_minus	n/a	1.0	858.0089999830002	2.3507329816962015	-0.4358250316060439	house	face	body
220.247206	1.5	c_minus	n/a	1.0	365.912000008	-0.23764254253486303	1.080253532625021	house	face	body
262.213938	1.5	c_minus	n/a	0.0	n/a	-2.3143533557369853	0.6851536834271432	house	face	body
279.700967	1.5	c_minus	n/a	0.0	n/a	0.32216781795711985	-1.0389641817229618	house	face	body
308.156396	1.5	c_minus	n/a	0.0	n/a	0.16236596547741028	-0.4777048734838921	house	face	body
374.076227	1.5	c_minus	n/a	0.0	n/a	-0.38131131043351424	0.2426136829611508	house	face	body
458.964652	1.5	c_minus	n/a	1.0	858.9509999960001	-0.4005690113019525	2.339593547264601	house	face	body
30.492502	1.5	c_plus	n/a	1.0	915.8420000110001	1.039683406489894	-0.03959145639973595	house	face	body
43.480967	1.5	c_plus	n/a	0.0	n/a	-1.520316593510106	-0.03959145639973595	house	face	body
61.45741	1.5	c_plus	n/a	1.0	618.651999999	1.3532834064898942	-0.03959145639973595	house	face	body
149.831852	1.5	c_plus	n/a	1.0	883.162999986	1.318830399580454	-0.7407544494902959	house	face	body
169.798347	1.5	c_plus	n/a	1.0	879.5099999930002	0.6025080834497404	-0.3481031733595824	house	face	body
283.692371	1.5	c_plus	n/a	0.0	n/a	-0.23992496558793314	-1.6480853819219088	house	face	body
379.067339	1.5	c_plus	n/a	1.0	905.604000023	2.083710531219749	-0.9143835920735914	house	face	body
413.526529	1.5	c_plus	n/a	1.0	850.57199999	0.9390553413710304	-0.4244999960962321	house	face	body
427.505121	1.5	c_plus	n/a	1.0	853.9370000010001	0.435407057837594	-0.2089512138661943	house	face	body
479.436624	1.5	c_plus	n/a	0.0	n/a	-1.539656832953684	-0.3606511036484117	house	face	body
24.000185	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
35.988518	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
66.953249	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
83.42899200000002	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
145.348099	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
155.32661299999995	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
166.303782	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
173.292756	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
208.260029	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
228.748123	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
249.225955	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
295.172363	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
323.125757	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
360.089252	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
382.562622	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
402.040998	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
421.014833	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
434.00162400000005	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
442.988817	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
463.45444800000007	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
