onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.00376	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
39.488843	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
48.980483	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
62.47223	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
91.94285	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
102.436886	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
111.926153	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
128.405506	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
173.871514	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
188.355619	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
208.838836	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
270.27794700000004	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
288.75736	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
307.232858	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
323.714954	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
342.196845	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
367.669841	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
383.152073	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
439.585803	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
476.049858	1.5	A	n/a	0.0	n/a	n/a	n/a	body	house	face
27.501281	1.5	b_minus	n/a	1.0	864.840000003	1.0390102027692152	-0.041863476531088996	body	house	face
83.953964	1.5	b_minus	n/a	0.0	n/a	-2.047873637230785	0.485020363468911	body	house	face
87.94747199999998	1.5	b_minus	n/a	0.0	n/a	-0.8792186868307849	0.18996541306891104	body	house	face
231.325698	1.5	b_minus	n/a	0.0	n/a	-1.385192302165282	1.0803230284034082	body	house	face
282.764348	1.5	b_minus	n/a	0.0	n/a	-0.5876388994019636	0.4518985856400897	body	house	face
357.682423	1.5	b_minus	n/a	1.0	809.115999998	0.4792990211866435	1.4593774074514827	body	house	face
413.62141	1.5	b_minus	n/a	0.0	n/a	-1.840620823000156	0.6920406182942822	body	house	face
419.613805	1.5	b_minus	n/a	0.0	n/a	-0.7880274485693084	0.2810543251920744	body	house	face
425.606687	1.5	b_minus	n/a	0.0	n/a	-0.3248863638197352	0.10022035622710293	body	house	face
459.06862300000006	1.5	b_minus	n/a	1.0	910.930000007	1.878895713470077	0.02065340988251553	body	house	face
67.96849	1.5	b_plus	n/a	1.0	862.627999997	0.979874202769215	0.017272523468911075	body	house	face
116.423235	1.5	b_plus	n/a	0.0	n/a	-0.13223355070278486	-1.4306197230590891	body	house	face
131.90183000000002	1.5	b_plus	n/a	1.0	569.301999989	2.0595594531858548	-0.7488127269477292	body	house	face
212.334827	1.5	b_plus	n/a	1.0	856.699000005	0.011457908521891248	0.5636728177162348	body	house	face
297.2528660000001	1.5	b_plus	n/a	0.0	n/a	0.6036424381640525	-2.3521827519259264	body	house	face
311.729424	1.5	b_plus	n/a	1.0	595.41699999	1.9712543345218347	-0.7422099058837086	body	house	face
330.210085	1.5	b_plus	n/a	1.0	832.3420000030002	-0.19285909304109924	0.7320408083352252	body	house	face
347.692857	1.5	b_plus	n/a	1.0	390.79399999199995	0.06683451826645284	0.16880760315631316	body	house	face
387.648165	1.5	b_plus	n/a	1.0	664.857000005	0.17000682039964354	-0.06792212028027599	body	house	face
483.546798	1.5	b_plus	n/a	0.0	n/a	-1.4438011338792789	-0.5128794313748488	body	house	face
20.506629	1.5	c_minus	n/a	0.0	n/a	-0.9609897972307848	-0.041863476531088996	body	house	face
