onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
101.300686	1.5	b_minus	n/a	0.0	n/a	-2.0954755412311745	1.09468186620315	face	body	house
173.830943	1.5	b_minus	n/a	1.0	958.4680000019999	0.5439335578629233	1.0152727671090522	face	body	house
209.070841	1.5	b_minus	n/a	0.0	n/a	-2.265379917895188	0.9509862428671632	face	body	house
217.799292	1.5	b_minus	n/a	0.0	n/a	-1.0258961343297404	0.44711845930171584	face	body	house
266.799191	1.5	b_minus	n/a	1.0	896.165	0.18819678300664602	1.5566965819653291	face	body	house
274.561359	1.5	b_minus	n/a	0.0	n/a	-1.9463223859329335	0.7136310085049091	face	body	house
288.282013	1.5	b_minus	n/a	0.0	n/a	-0.8855108202663484	0.3426821561823241	face	body	house
306.905702	1.5	b_minus	n/a	0.0	n/a	-0.4187537313730511	0.17946466116038665	face	body	house
330.3852720000001	1.5	b_minus	n/a	0.0	n/a	-0.21338061226000016	0.10764896335073418	face	body	house
334.2501890000001	1.5	b_minus	n/a	1.0	898.749000001	1.876983560149742	0.07605005631448727	face	body	house
15.006573	1.5	b_plus	n/a	0.0	n/a	-1.052016018671175	0.05122234364315007	face	body	house
28.778636	1.5	b_plus	n/a	1.0	881.1729999989999	2.0679839813288257	-0.50877765635685	face	body	house
59.161274	1.5	b_plus	n/a	1.0	876.8900000010001	-0.30641601867117496	0.9920223436431505	face	body	house
88.540948	1.5	b_plus	n/a	1.0	855.1139999999998	0.9457045573288256	-0.6444822323568503	face	body	house
106.165081	1.5	b_plus	n/a	1.0	729.5759999989999	0.9725948448424256	-0.8405014798704502	face	body	house
133.68594	1.5	b_plus	n/a	1.0	835.981000002	-0.1749693222928067	0.2326459448647822	face	body	house
182.590808	1.5	b_plus	n/a	0.0	n/a	-1.3596829973663525	-0.6153837467176722	face	body	house
188.450532	1.5	b_plus	n/a	1.0	833.552999998	2.1049040187722468	-0.9743778441849112	face	body	house
242.280192	1.5	b_plus	n/a	1.0	831.2860000019998	2.325269601743844	-1.82828254294111	face	body	house
346.005358	1.5	b_plus	n/a	0.0	n/a	-0.0004091289002074033	-1.7813610232422834	face	body	house
69.920804	1.5	c_minus	n/a	1.0	857.1539999989999	0.25806398132882546	0.74114234364315	face	body	house
81.674532	1.5	c_minus	n/a	0.0	n/a	-2.089225618671174	0.5284319436431502	face	body	house
142.443511	1.5	c_minus	n/a	0.0	n/a	-1.8579274253306768	1.1707337503026525	face	body	house
205.207536	1.5	c_minus	n/a	0.0	n/a	-1.7515978943379913	1.4487882193099668	face	body	house
212.934046	1.5	c_minus	n/a	0.0	n/a	0.15193380640884369	-0.2856145214368681	face	body	house
224.661792	1.5	c_minus	n/a	0.0	n/a	-0.07648999768077681	0.017226025052752315	face	body	house
253.044527	1.5	c_minus	n/a	1.0	894.237000002	-0.05075973208119745	2.024239126109173	face	body	house
281.418796	1.5	c_minus	n/a	0.0	n/a	-2.052166773061972	0.9200532484185876	face	body	house
325.521266	1.5	c_minus	n/a	0.0	n/a	-1.1394325351871173	0.6408581263283343	face	body	house
357.726005	1.5	c_minus	n/a	1.0	895.401000003	2.6500940771793937	-0.8699112750929519	face	body	house
20.912914999999995	1.5	c_plus	n/a	0.0	n/a	-1.052016018671175	0.05122234364315007	face	body	house
40.537239	1.5	c_plus	n/a	0.0	n/a	-0.4920160186711745	0.05122234364315007	face	body	house
