onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
93.016049	1.5	b_minus	n/a	0.0	n/a	-2.0954755412311745	1.09468186620315	face	body	house
163.151732	1.5	b_minus	n/a	1.0	n/a	0.5439335578629233	1.0152727671090522	face	body	house
192.712375	1.5	b_minus	n/a	0.0	n/a	-2.265379917895188	0.9509862428671632	face	body	house
202.545752	1.5	b_minus	n/a	0.0	n/a	-1.0258961343297404	0.44711845930171584	face	body	house
253.964493	1.5	b_minus	n/a	1.0	n/a	0.18819678300664602	1.5566965819653291	face	body	house
267.827149	1.5	b_minus	n/a	0.0	n/a	-1.9463223859329335	0.7136310085049091	face	body	house
279.662783	1.5	b_minus	n/a	0.0	n/a	-0.8855108202663484	0.3426821561823241	face	body	house
302.445711	1.5	b_minus	n/a	0.0	n/a	-0.4187537313730511	0.17946466116038665	face	body	house
324.135329	1.5	b_minus	n/a	0.0	n/a	-0.21338061226000016	0.10764896335073418	face	body	house
328.0519740000001	1.5	b_minus	n/a	1.0	n/a	1.876983560149742	0.07605005631448727	face	body	house
15.004478	1.5	b_plus	n/a	0.0	n/a	-1.052016018671175	0.05122234364315007	face	body	house
25.870292000000006	1.5	b_plus	n/a	1.0	n/a	2.0679839813288257	-0.50877765635685	face	body	house
52.507406	1.5	b_plus	n/a	1.0	n/a	-0.30641601867117496	0.9920223436431505	face	body	house
82.155627	1.5	b_plus	n/a	1.0	n/a	0.9457045573288256	-0.6444822323568503	face	body	house
101.938485	1.5	b_plus	n/a	1.0	n/a	0.9725948448424256	-0.8405014798704502	face	body	house
125.660485	1.5	b_plus	n/a	1.0	n/a	-0.1749693222928067	0.2326459448647822	face	body	house
173.015524	1.5	b_plus	n/a	0.0	n/a	-1.3596829973663525	-0.6153837467176722	face	body	house
176.935394	1.5	b_plus	n/a	1.0	n/a	2.1049040187722468	-0.9743778441849112	face	body	house
230.249318	1.5	b_plus	n/a	1.0	n/a	2.325269601743844	-1.82828254294111	face	body	house
338.907308	1.5	b_plus	n/a	0.0	n/a	-0.0004091289002074033	-1.7813610232422834	face	body	house
64.371031	1.5	c_minus	n/a	1.0	n/a	0.25806398132882546	0.74114234364315	face	body	house
77.23315600000002	1.5	c_minus	n/a	0.0	n/a	-2.089225618671174	0.5284319436431502	face	body	house
134.521204	1.5	c_minus	n/a	0.0	n/a	-1.8579274253306768	1.1707337503026525	face	body	house
187.795712	1.5	c_minus	n/a	0.0	n/a	-1.7515978943379913	1.4487882193099668	face	body	house
196.626875	1.5	c_minus	n/a	0.0	n/a	0.15193380640884369	-0.2856145214368681	face	body	house
206.469641	1.5	c_minus	n/a	0.0	n/a	-0.07648999768077681	0.017226025052752315	face	body	house
