onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.002851	1.5	b_minus	n/a	0.0	n/a	-0.9583954154062256	-0.04793283862306101	house	face	body
20.969035	1.5	b_minus	n/a	0.0	n/a	-0.3983954154062255	-0.04793283862306101	house	face	body
35.825245	1.5	b_minus	n/a	0.0	n/a	-0.15199541540622558	-0.04793283862306101	house	face	body
89.392776	1.5	b_minus	n/a	0.0	n/a	-0.04357941540622552	-0.04793283862306101	house	face	body
104.288413	1.5	b_minus	n/a	1.0	873.268000004	2.1431534392344145	-0.18696265326370115	house	face	body
239.245146	1.5	b_minus	n/a	0.0	n/a	-2.557539049954768	1.4147191735254805	house	face	body
263.101721	1.5	b_minus	n/a	0.0	n/a	-1.8895895062078607	1.383204938322574	house	face	body
275.002674	1.5	b_minus	n/a	1.0	891.744999995	1.1918791846410548	0.5817677832330187	house	face	body
343.497965	1.5	b_minus	n/a	0.0	n/a	-1.919947054129444	0.6968078977376356	house	face	body
351.445519	1.5	b_minus	n/a	1.0	864.993999997	1.1785218635555583	0.27975308537564564	house	face	body
98.340219	1.5	b_plus	n/a	0.0	n/a	-0.20666294155022552	-0.7996653124790609	house	face	body
125.105426	1.5	b_plus	n/a	1.0	891.641000003	0.8945293291322958	0.6591424168384177	house	face	body
181.67779199999995	1.5	b_plus	n/a	0.0	n/a	-0.6649259272379984	-0.6550023267912883	house	face	body
207.482607	1.5	b_plus	n/a	1.0	865.1140000089999	2.2067946298141816	-0.7911068838434682	house	face	body
226.336302	1.5	b_plus	n/a	1.0	863.783000002	0.4511366112923737	0.1682221746783396	house	face	body
250.1919	1.5	b_plus	n/a	1.0	874.2759999960001	1.447981176737126	-1.1790071331664127	house	face	body
286.914551	1.5	b_plus	n/a	1.0	871.938999998	0.7993006713728407	-0.6844959144581273	house	face	body
306.773856	1.5	b_plus	n/a	1.0	892.2170000089999	0.12959698343254206	-0.08262671264646862	house	face	body
332.590349	1.5	b_plus	n/a	1.0	850.602	0.031045496733122326	-0.013922399843650554	house	face	body
373.26331	1.5	b_plus	n/a	0.0	n/a	-1.975235239977032	-0.020774419648001016	house	face	body
62.631933	1.5	c_minus	n/a	0.0	n/a	-0.7532114154062256	-0.25311683862306106	house	face	body
80.486576	1.5	c_minus	n/a	1.0	867.41	1.2128251669937744	0.3408465789769391	house	face	body
135.01585500000002	1.5	c_minus	n/a	0.0	n/a	-2.4768843814985178	1.1569561274692308	house	face	body
139.963207	1.5	c_minus	n/a	1.0	869.9179999910001	2.3438232605248497	-0.9281355145541362	house	face	body
151.87207800000004	1.5	c_minus	n/a	0.0	n/a	-2.234661656517955	0.8540204424886683	house	face	body
202.53493	1.5	c_minus	n/a	0.0	n/a	-0.10197824362157322	-0.5090477128077133	house	face	body
222.389225	1.5	c_minus	n/a	0.0	n/a	-1.153671901343812	0.8812766582585257	house	face	body
270.051711	1.5	c_minus	n/a	0.0	n/a	-0.8318710636452077	0.7084733344312811	house	face	body
298.8233620000001	1.5	c_minus	n/a	0.0	n/a	-0.2778881462138248	0.22004932310329656	house	face	body
362.354678	1.5	c_minus	n/a	1.0	850.0329999889999	0.8985727213446458	1.0724343742303208	house	face	body
25.917386	1.5	c_plus	n/a	1.0	909.8730000060001	1.0416045845937745	-0.04793283862306101	house	face	body
41.772368	1.5	c_plus	n/a	1.0	846.6709999860001	0.4816045845937744	-0.04793283862306101	house	face	body
53.683643	1.5	c_plus	n/a	0.0	n/a	-1.7647954154062255	-0.04793283862306101	house	face	body
68.578947	1.5	c_plus	n/a	1.0	869.314000005	1.6918855445937746	-0.4930297986230611	house	face	body
114.195851	1.5	c_plus	n/a	1.0	834.993000005	0.11184468084977432	0.41210802512093897	house	face	body
157.819929	1.5	c_plus	n/a	1.0	879.804000005	1.4683306844592643	-1.241335316088551	house	face	body
171.727902	1.5	c_plus	n/a	0.0	n/a	-1.33063593146541	-0.5730299287078767	house	face	body
187.62475	1.5	c_plus	n/a	1.0	862.994000004	1.4378187575277332	-0.2789755582603796	house	face	body
317.683034	1.5	c_plus	n/a	1.0	862.480999998	2.073762328876445	-1.5674151434552104	house	face	body
380.210845	1.5	c_plus	n/a	0.0	n/a	-1.5441481645023392	-0.2366028961687183	house	face	body
30.377109	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
49.233665	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
74.038647	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
83.944885	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
107.747825	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
118.658348	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
131.565908	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
144.42301799999996	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
167.279723	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
197.083903	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
211.941954	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
230.79706	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
254.654054	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
282.463343	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
294.3734330000001	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
311.2335720000001	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
325.142105	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
336.050629	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
357.904787	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	house	face	body
366.816635	1.0	feedback	1.0	0.0	n/a	n/a	n/a	house	face	body
