onset	duration	condition	feedback_valence	rew	rt	PE	PE_mb	a_stim	b_stim	c_stim
15.007542	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
43.201567	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
63.560144	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
86.855209	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
105.21141	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
120.571519	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
138.921199	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
150.32818899999995	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
170.661299	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
188.021191	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
202.427616	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
227.64356400000003	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
269.738237	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
308.9182140000001	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
332.2115	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
355.561552	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
369.966822	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
408.080529	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
464.14693200000005	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
492.431261	1.5	A	n/a	0.0	n/a	n/a	n/a	face	body	house
81.92057199999998	1.5	b_minus	n/a	0.0	n/a	-1.3536903354793526	0.35025571659935256	face	body	house
166.72749299999995	1.5	b_minus	n/a	0.0	n/a	-0.8628643163422263	0.4194296974622263	face	body	house
223.711361	1.5	b_minus	n/a	0.0	n/a	-1.5593348277180443	1.3623002088380445	face	body	house
250.927234	1.5	b_minus	n/a	0.0	n/a	-0.6652861296643771	0.5766675107843771	face	body	house
256.86168599999996	1.5	b_minus	n/a	0.0	n/a	-0.2719047025207632	0.2309891236407632	face	body	house
285.095046	1.5	b_minus	n/a	1.0	921.3140000010001	1.9011831254224267	0.0788906332975732	face	body	house
320.32545	1.5	b_minus	n/a	1.0	847.904999997	1.8147230814631368	-0.9454140141991374	face	body	house
391.256697	1.5	b_minus	n/a	0.0	n/a	-1.8581491176249771	0.2387217206483372	face	body	house
425.427614	1.5	b_minus	n/a	0.0	n/a	-1.5867239719227215	0.8722525306801999	face	body	house
444.2532240000001	1.5	b_minus	n/a	1.0	1054.48499999	1.3226626468855651	0.3610465323949253	face	body	house
19.494541	1.5	b_plus	n/a	0.0	n/a	-0.9628192954793526	-0.040615323400647406	face	body	house
70.02759499999999	1.5	b_plus	n/a	1.0	880.3769999880002	1.7351647045206473	-0.1785993234006473	face	body	house
94.323365	1.5	b_plus	n/a	1.0	858.7760000019998	0.6123104069206474	0.07065497419935242	face	body	house
108.677546	1.5	b_plus	n/a	1.0	760.7389999989999	-0.03183485976735253	0.3304162408873524	face	body	house
128.035515	1.5	b_plus	n/a	1.0	345.39299999599996	0.04546257223520748	0.08398984888479248	face	body	house
177.133399	1.5	b_plus	n/a	1.0	1002.21599999	2.180923067126053	-2.1258873884060536	face	body	house
313.38399	1.5	b_plus	n/a	0.0	n/a	-1.6724287807395437	-0.3052789071964563	face	body	house
339.67904	1.5	b_plus	n/a	1.0	444.734000004	1.246910111664076	-0.11902488092871595	face	body	house
413.543277	1.5	b_plus	n/a	1.0	521.567000003	1.4478227664836725	-0.9534766515329142	face	body	house
497.895654	1.5	b_plus	n/a	0.0	n/a	-1.720220423124235	-0.06419067287023125	face	body	house
50.669223	1.5	c_minus	n/a	1.0	619.509000005	0.7907807045206474	0.2057846765993525	face	body	house
144.38519	1.5	c_minus	n/a	0.0	n/a	-3.2921840987422266	1.7287494798622265	face	body	house
157.800201	1.5	c_minus	n/a	0.0	n/a	0.4367044809121928	-1.126539099792193	face	body	house
193.487673	1.5	c_minus	n/a	0.0	n/a	-1.2112578717053657	0.9058072528253658	face	body	house
207.89535	1.5	c_minus	n/a	0.0	n/a	0.1869933336677692	-0.32331499254776913	face	body	house
235.11112000000003	1.5	c_minus	n/a	0.0	n/a	-1.1162110940077965	1.0543061775277962	face	body	house
275.207446	1.5	c_minus	n/a	1.0	993.003000005	2.055335948669084	-0.08449749849308416	face	body	house
360.02753	1.5	c_minus	n/a	0.0	n/a	-0.9661165568809084	-0.1686379116144516	face	body	house
374.436375	1.5	c_minus	n/a	0.0	n/a	0.15757637588883425	-0.6587917285995927	face	body	house
469.610934	1.5	c_minus	n/a	1.0	1078.41900001	-0.35988927531283194	2.137431133547298	face	body	house
23.427784	1.5	c_plus	n/a	1.0	875.110999995	1.0371807045206474	-0.040615323400647406	face	body	house
33.313907	1.5	c_plus	n/a	1.0	519.04900001	0.4771807045206474	-0.040615323400647406	face	body	house
212.829971	1.5	c_plus	n/a	1.0	958.7189999960001	2.064706209932771	-1.8745408288127712	face	body	house
239.04669500000003	1.5	c_plus	n/a	1.0	863.7099999989999	1.5751913340779098	-1.4934419529579102	face	body	house
264.795207	1.5	c_plus	n/a	0.0	n/a	-1.286094618474157	-0.6798590404058431	face	body	house
297.977538	1.5	c_plus	n/a	0.0	n/a	-1.6752273743201913	0.8082843778401915	face	body	house
379.375231	1.5	c_plus	n/a	1.0	1003.231	1.7781460402493652	-0.16152434527336498	face	body	house
398.195151	1.5	c_plus	n/a	1.0	1002.351	0.8032054522412831	-0.09381529302464328	face	body	house
433.361507	1.5	c_plus	n/a	1.0	471.92399999800006	0.3742315935177271	-0.06402331003520552	face	body	house
482.494426	1.5	c_plus	n/a	0.0	n/a	-1.5921577156138893	-0.2732740262266013	face	body	house
27.876534	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
38.768276	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
56.12461500000001	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
76.48132	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
99.773307	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
114.133325	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
134.485275	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
182.58297	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
216.277044	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
244.495019	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
279.65422	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
292.546532	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
324.777647	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
347.129676	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
384.821136	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
401.64599	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
419.991803	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
436.814296	1.0	feedback	1.0	0.0	n/a	n/a	n/a	face	body	house
456.705099	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
477.061626	1.0	feedback	-1.0	0.0	n/a	n/a	n/a	face	body	house
